time,open,high,low,close,volume
2016-02-24 00:00:00+09:00,869.6757842056878,882.7946582933989,860.0946103118963,880.5836181640625,54440500
2016-02-25 00:00:00+09:00,866.8751659456415,879.5518510035205,858.9154748310043,874.2453002929688,79096000
2016-02-26 00:00:00+09:00,878.5200368813452,885.3005246689477,868.9388619824714,871.14990234375,63765500
2016-02-29 00:00:00+09:00,884.5635297929616,893.5551480981491,869.2337036132812,869.2337036132812,92699500
2016-03-01 00:00:00+09:00,862.7477534464696,874.8347895944222,858.4731302747476,868.6438598632812,55466000
2016-03-02 00:00:00+09:00,894.5869152505969,911.685590417771,884.4160941805377,898.7141723632812,70179500
2016-03-03 00:00:00+09:00,898.713925414277,915.2230392960904,894.2918461584752,910.6535034179688,55276500
2016-03-04 00:00:00+09:00,909.4745316147204,918.6135157281649,904.462804529699,918.1713256835938,48802500
2016-03-07 00:00:00+09:00,914.6337780561603,917.2870087339007,894.1447662190824,899.156494140625,61889000
2016-03-08 00:00:00+09:00,894.1445838302275,901.2199841509131,881.025799834482,882.9420166015625,65283500
2016-03-09 00:00:00+09:00,875.5719572451573,883.6791049974273,869.8232164883818,880.87841796875,49492500
2016-03-10 00:00:00+09:00,891.6389281344769,909.7694414245254,888.6908742672344,907.1162109375,46752000
2016-03-11 00:00:00+09:00,894.2920518618392,912.1277396424646,886.6270947285506,905.0524291992188,64590500
2016-03-14 00:00:00+09:00,915.2232054146667,920.3822988161756,908.8848186902821,913.8965454101562,41295500
2016-03-15 00:00:00+09:00,912.1277466849526,914.7809768757236,895.1764388410578,897.2401123046875,53037500
2016-03-16 00:00:00+09:00,892.2283645143435,896.7979013723536,889.1329443584754,890.9017944335938,39536000
2016-03-17 00:00:00+09:00,892.8180389450114,906.9686600508717,879.4043412619483,888.1011352539062,55354000
2016-03-18 00:00:00+09:00,882.2051847956529,886.332442520501,863.4850233653922,867.9071044921875,73206500
2016-03-22 00:00:00+09:00,884.4161268538378,901.8096260218044,884.4161268538378,898.861572265625,61386500
2016-03-23 00:00:00+09:00,901.2200038400655,909.7693411189788,898.7141403356976,900.0407104492188,37704500
2016-03-24 00:00:00+09:00,894.2921412696885,898.4193986102546,878.8148587669688,886.0375366210938,45575500
2016-03-25 00:00:00+09:00,888.543441447559,911.8330496305232,885.1531974027072,910.9486694335938,45941500
2016-03-28 00:00:00+09:00,915.0757641328696,917.2868041992188,906.231603867473,917.2868041992188,41436500
2016-03-29 00:00:00+09:00,915.6363852518136,929.1413464160398,915.486275175939,923.4392700195312,38282000
2016-03-30 00:00:00+09:00,918.1872215202078,919.83779103597,900.3306274414062,900.3306274414062,41282500
2016-03-31 00:00:00+09:00,904.0822420513555,909.4841905975206,891.7777019335441,893.1282348632812,51543500
2016-04-01 00:00:00+09:00,889.82681709949,892.2276622648722,863.2670438704769,865.968017578125,69877000
2016-04-04 00:00:00+09:00,855.3140071614583,858.1650904865397,838.8079473741319,844.0598754882812,66411500
2016-04-05 00:00:00+09:00,840.3085535173597,845.4104635125465,812.8484887464759,816.1497192382812,76683500
2016-04-06 00:00:00+09:00,817.9503224461079,830.5549876190462,813.4486693966821,818.8507080078125,57542000
2016-04-07 00:00:00+09:00,822.451931816673,825.9032722403645,809.2471018902474,813.8988647460938,59074500
2016-04-08 00:00:00+09:00,796.4924595771604,829.0544348844659,789.1398145634885,820.3512573242188,83386500
2016-04-11 00:00:00+09:00,811.0479243362946,811.6481814513904,788.6896748014464,791.9909057617188,78725000
2016-04-12 00:00:00+09:00,795.2921108082412,826.8036850100772,793.9415781364701,823.0523071289062,67014000
2016-04-13 00:00:00+09:00,840.3086991761285,848.1115839857542,826.8037379393693,843.7599487304688,75469500
2016-04-14 00:00:00+09:00,856.2144590369577,871.219970703125,852.4630811204158,871.219970703125,73655000
2016-04-15 00:00:00+09:00,855.3142013283973,871.3701178109604,853.2133929712847,861.31640625,48955500
2016-04-18 00:00:00+09:00,803.094920670515,823.8025063376864,802.7947921505688,820.3512573242188,61092000
2016-04-19 00:00:00+09:00,850.3624729384983,862.2167737154605,845.2605616864879,852.3131713867188,49389000
2016-04-20 00:00:00+09:00,860.7163417167901,861.1665804557587,844.960550272074,846.76123046875,49592500
2016-04-21 00:00:00+09:00,867.3185588577371,876.1718472176509,859.0655275883296,873.9210205078125,64061500
2016-04-22 00:00:00+09:00,866.8684247109625,888.3262880129186,865.2177634807354,888.17626953125,58530000
2016-04-25 00:00:00+09:00,903.1817553629193,904.3821779411137,891.9276219678989,899.1302490234375,52055500
2016-04-26 00:00:00+09:00,894.0282974387426,897.1795095961485,882.9242746185013,892.6778564453125,38810000
2016-04-27 00:00:00+09:00,887.5760633274467,889.5267616328683,873.3208264692713,877.0722045898438,43546000
2016-04-28 00:00:00+09:00,888.4763257588132,897.9298715546469,843.4597899172309,848.4116821289062,73371000
2016-05-02 00:00:00+09:00,810.897717556615,820.5011880635382,806.5460834485827,816.5997924804688,61379000
2016-05-06 00:00:00+09:00,824.7027433397298,829.3545061116331,812.9984645612968,822.0017700195312,44930000
2016-05-09 00:00:00+09:00,829.5046400693888,836.5572486442921,825.4531337317743,833.4061279296875,37406500
2016-05-10 00:00:00+09:00,840.3084721246094,854.2635766479791,827.7038084081981,851.8627319335938,48912500
2016-05-11 00:00:00+09:00,857.7149681548806,866.718274713202,844.2100083173983,845.4105224609375,44190500
2016-05-12 00:00:00+09:00,807.2963482774028,839.2580627079175,807.2963482774028,833.255859375,92996000
2016-05-13 00:00:00+09:00,827.5538984385788,838.5079027116982,817.950335149441,818.4005737304688,56274000
2016-05-16 00:00:00+09:00,814.9492187242835,826.2033513245251,810.2975472173965,820.3512573242188,44579000
2016-05-17 00:00:00+09:00,826.8037552561883,831.3054090960587,822.6022299895857,830.2550048828125,39422000
2016-05-18 00:00:00+09:00,831.9056287753132,843.0096527950624,825.9034239258127,830.855224609375,57172000
2016-05-19 00:00:00+09:00,840.1586811853259,843.609930741718,820.5014048660838,824.4028930664062,46331500
2016-05-20 00:00:00+09:00,819.7509544757754,836.557143203595,819.6009360173682,834.6064453125,39818500
2016-05-23 00:00:00+09:00,827.4038832462975,829.2044712320712,814.6491993576507,826.203369140625,41258500
2016-05-24 00:00:00+09:00,821.5517909528567,821.7018094399407,812.5484836547432,814.6492919921875,36351500
2016-05-25 00:00:00+09:00,829.6546952925509,836.1070463589446,826.0533362113067,833.5560913085938,41964000
2016-05-26 00:00:00+09:00,847.3613629056858,852.0130354409988,838.6581834212758,839.70849609375,35718000
2016-05-27 00:00:00+09:00,842.7094959228831,846.0107267964728,833.5561704694694,838.6580810546875,33271000
2016-05-30 00:00:00+09:00,844.2098610528692,852.9131291434725,840.0083370425099,852.462890625,43912500
2016-05-31 00:00:00+09:00,849.31191667387,876.1718178110016,847.0610900395752,867.7686767578125,84927500
2016-06-01 00:00:00+09:00,855.4640658167033,876.9220178176872,854.5637718750849,863.5670776367188,70455000
2016-06-02 00:00:00+09:00,858.1651696920428,861.7664372080285,848.7116249449601,850.6624145507812,55788000
2016-06-03 00:00:00+09:00,850.66263303246,858.3154086075165,846.6111258983284,851.5629272460938,50279000
2016-06-06 00:00:00+09:00,830.554952749183,850.8123906211143,826.8035753654921,850.3622436523438,49463500
2016-06-07 00:00:00+09:00,852.4630970855474,858.9155404919421,841.9592387225115,848.4116821289062,52338500
2016-06-08 00:00:00+09:00,849.6118989973493,852.9131291434725,839.5581901103918,852.462890625,47083500
2016-06-09 00:00:00+09:00,843.4597015776775,849.4619057279158,837.9077360078008,840.7587280273438,40284500
2016-06-10 00:00:00+09:00,840.4586196787402,846.4608239730683,837.1574805859551,844.360107421875,58069500
2016-06-13 00:00:00+09:00,829.3545763717947,834.6065050006907,814.1989559480174,814.4990844726562,52313000
2016-06-14 00:00:00+09:00,809.0971128830614,816.5998678400885,802.9447988664808,809.2471313476562,58059500
2016-06-15 00:00:00+09:00,809.2473005321519,825.1531993182188,802.0446725848685,819.7511596679688,52757000
2016-06-16 00:00:00+09:00,810.2975108611608,811.9480802672595,789.7399445831518,792.44091796875,62471000
2016-06-17 00:00:00+09:00,799.043416309324,814.3490549953392,799.043416309324,813.4486694335938,66850000
2016-06-20 00:00:00+09:00,819.7511092382017,840.9089362905817,819.7511092382017,835.5068969726562,59497000
2016-06-21 00:00:00+09:00,823.3522718592753,846.9109385829789,819.6008947244932,845.8605346679688,56074500
2016-06-22 00:00:00+09:00,840.4586841591699,847.5112930633591,831.6054870976357,841.3590698242188,51095500
2016-06-23 00:00:00+09:00,843.0095558931022,862.8168479369277,840.4586008080153,860.8661499023438,57808000
2016-06-24 00:00:00+09:00,856.6647053394496,861.7665243998796,766.7816530183982,786.288818359375,148134500
2016-06-27 00:00:00+09:00,781.4869357995967,783.2876153014706,765.2810034554598,772.9337768554688,59694500
2016-06-28 00:00:00+09:00,757.7783031367777,764.3807187975501,737.820991886291,746.524169921875,106627000
2016-06-29 00:00:00+09:00,771.7333321497827,775.4847095096263,760.0290531043424,768.1320190429688,70800500
2016-06-30 00:00:00+09:00,783.5877987458418,783.7378172205293,758.0784301757812,758.0784301757812,71011500
2016-07-01 00:00:00+09:00,765.2811387747244,771.4333622754201,763.0303118959752,766.33154296875,63362500
2016-07-04 00:00:00+09:00,763.3303760628047,772.9338483167438,760.329273811004,769.3325805664062,49446000
2016-07-05 00:00:00+09:00,771.2831887997584,776.2349886206946,764.8308380278498,773.23388671875,46816500
2016-07-06 00:00:00+09:00,757.9283303091445,760.0290925811369,745.0235823623582,759.8790283203125,90242000
2016-07-07 00:00:00+09:00,757.7783647751222,768.1321590163822,753.5768396837437,761.2296142578125,53906000
2016-07-08 00:00:00+09:00,764.5308917580443,773.8343281889615,758.5286865234375,758.5286865234375,52315500
2016-07-11 00:00:00+09:00,758.5286865234375,758.5286865234375,758.5286865234375,758.5286865234375,0
2016-07-12 00:00:00+09:00,812.3985171809567,829.0546001143106,811.7982600214335,816.7500610351562,71689000
2016-07-13 00:00:00+09:00,835.2068175225451,846.7610808578053,827.5540425218104,844.51025390625,97297000
2016-07-14 00:00:00+09:00,837.0074332022981,849.3119712443142,835.9570290548621,847.5112915039062,57826000
2016-07-15 00:00:00+09:00,851.562693351291,871.3699848883649,850.212160815395,864.1673583984375,68174000
2016-07-19 00:00:00+09:00,872.7203909154407,874.2209418568954,853.8134856876575,867.918701171875,50186500
2016-07-20 00:00:00+09:00,861.3164299242424,867.918892154033,859.6658601599854,866.568359375,38045500
2016-07-21 00:00:00+09:00,877.8224744431517,882.9243852881422,873.770967782292,881.5738525390625,53035000
2016-07-22 00:00:00+09:00,865.8180595064557,880.2233146765177,865.8180595064557,876.0217895507812,40033500
2016-07-25 00:00:00+09:00,876.0216234595921,885.1750391768061,873.4706685355698,877.2220458984375,39006000
2016-07-26 00:00:00+09:00,868.5189116194255,869.7193341175451,855.1640625,855.1640625,59896000
2016-07-27 00:00:00+09:00,862.2166528292588,888.3262794336487,860.4160647211274,880.2232666015625,60774500
2016-07-28 00:00:00+09:00,872.5705118014839,882.6242230320349,871.5201076574485,879.1729736328125,42386500
2016-07-29 00:00:00+09:00,864.1673063521396,886.825588475602,856.5144417535803,884.4247436523438,81390500
2016-08-01 00:00:00+09:00,857.5650294462773,874.8213686214868,855.9144597249393,869.8695678710938,47061500
2016-08-02 00:00:00+09:00,861.31626713426,866.4181771281374,854.5637876880854,854.7138061523438,46550000
2016-08-03 00:00:00+09:00,829.8047925645664,847.3612594767877,828.304241402605,838.6580810546875,59624500
2016-08-04 00:00:00+09:00,838.9579916177308,857.5648598572265,837.007293718355,853.9635009765625,53830000
2016-08-05 00:00:00+09:00,868.9691581930011,888.9265623051457,862.966953428176,879.322998046875,86332000
2016-08-08 00:00:00+09:00,894.3285040126962,910.6845485226464,890.5771260596227,908.583740234375,66950500
2016-08-09 00:00:00+09:00,904.8322848066422,907.6833684414092,900.6307601762232,901.981201171875,43013500
2016-08-10 00:00:00+09:00,897.6296267537605,899.4303062715079,889.0764677342341,891.9275512695312,42669000
2016-08-12 00:00:00+09:00,900.3306274414062,904.8322805786132,897.9297824027761,900.3306274414062,41309500
2016-08-15 00:00:00+09:00,900.3306361607142,901.3810402201755,892.827880859375,892.827880859375,27639500
2016-08-16 00:00:00+09:00,896.1292178684727,900.6308715835657,880.223319789983,881.5738525390625,49875500
2016-08-17 00:00:00+09:00,885.0250234144738,905.2824633320367,882.6241782810149,901.23095703125,46661500
2016-08-18 00:00:00+09:00,890.5769402455476,897.6295476431122,885.3250122070312,885.3250122070312,50021000
2016-08-19 00:00:00+09:00,895.6791085841272,909.334088794508,893.7283186228873,904.232177734375,59721500
2016-08-22 00:00:00+09:00,912.0350116800029,916.6867754060836,910.0843134145267,915.3362426757812,45650500
2016-08-23 00:00:00+09:00,909.7840318644743,912.3349868225334,898.0797526534315,899.8804321289062,42580500
2016-08-24 00:00:00+09:00,911.735000537051,919.2377575908002,907.3834563977103,918.3374633789062,39948500
2016-08-25 00:00:00+09:00,915.3360935542443,919.3875994987242,911.2845876097642,917.7369384765625,33962500
2016-08-26 00:00:00+09:00,900.3307112273922,901.5311338584202,886.9757690429688,886.9757690429688,60470500
2016-08-29 00:00:00+09:00,916.2366006431612,928.2410112200065,912.6353324219383,922.388916015625,57901500
2016-08-30 00:00:00+09:00,922.8389582504124,937.0941941908659,922.8389582504124,928.2409057617188,61693000
2016-08-31 00:00:00+09:00,945.3471357456929,953.3000377767567,936.043701171875,936.043701171875,70927000
2016-09-01 00:00:00+09:00,939.6452409955466,944.2969133841532,933.4929257227636,942.9464721679688,48726000
2016-09-02 00:00:00+09:00,937.8442724844817,942.1959065433516,932.7423630076242,940.2451171875,37180500
2016-09-05 00:00:00+09:00,956.1512472148875,956.1512472148875,939.4950738688937,939.9453125,31111000
2016-09-06 00:00:00+09:00,934.8432913797802,941.4457525441359,929.2912342533493,935.5935668945312,30040000
2016-09-07 00:00:00+09:00,917.5871381934976,928.6912546688231,914.4360170354001,927.9409790039062,37506500
2016-09-08 00:00:00+09:00,924.7897407624672,929.7415416971186,920.7382339663407,928.8412475585938,31342500
2016-09-09 00:00:00+09:00,928.5410064680839,934.8433394332226,924.7896287014979,925.9900512695312,34940000
2016-09-12 00:00:00+09:00,913.8356195889899,917.4369788623126,907.9834336664333,914.2857666015625,31457500
2016-09-13 00:00:00+09:00,919.0875516760639,925.5399031093318,912.9353287810255,916.6867065429688,23639500
2016-09-14 00:00:00+09:00,915.336252259814,921.038328628747,907.0832204771436,907.83349609375,29360000
2016-09-15 00:00:00+09:00,901.081153754613,902.8818338279374,889.8270177793264,895.8292236328125,34482000
2016-09-16 00:00:00+09:00,894.1784655441969,894.7786310514495,878.5726969736509,880.2232666015625,58968000
2016-09-20 00:00:00+09:00,884.5750733431934,903.9322235420032,881.1238233505661,893.1282348632812,44709500
2016-09-21 00:00:00+09:00,893.8783941305066,922.5388862487376,885.4752522145122,921.938720703125,64045500
2016-09-23 00:00:00+09:00,900.4806546321937,901.6811687495027,891.0272012697799,892.827880859375,63223000
2016-09-26 00:00:00+09:00,891.9276662084094,893.4282174021743,885.4752228061191,887.8761596679688,35603500
2016-09-27 00:00:00+09:00,874.9712402667443,902.431396484375,873.920927849279,902.431396484375,50719500
2016-09-28 00:00:00+09:00,900.2950288882756,904.1098383327175,894.3438889009478,896.0224609375,43694000
2016-09-29 00:00:00+09:00,903.652306508876,906.7041548299901,898.4641271089743,899.9900512695312,38320000
2016-09-30 00:00:00+09:00,870.2344041118307,886.7143640322245,870.2344041118307,881.8314819335938,52068500
2016-10-03 00:00:00+09:00,889.6138002696888,892.9708521052579,883.6626586914062,883.6626586914062,29211500
2016-10-04 00:00:00+09:00,895.7173006672997,902.2787546005541,894.1913768160778,900.1425170898438,30523500
2016-10-05 00:00:00+09:00,909.2981429114877,914.7914320215837,906.2462949314324,913.7232666015625,34908500
2016-10-06 00:00:00+09:00,920.1321134869378,926.9987710502731,918.9113929915678,920.4373168945312,34610000
2016-10-07 00:00:00+09:00,922.1158470489021,922.1158470489021,911.8921377053216,916.4699096679688,27445500
2016-10-11 00:00:00+09:00,919.6743890973102,923.9469575572787,916.01213434019,917.84326171875,29910000
2016-10-12 00:00:00+09:00,907.9246935614111,916.4698298938711,906.398769706686,908.9928588867188,25115500
2016-10-13 00:00:00+09:00,915.8595660118151,924.4047028087207,908.5351497380381,910.8240356445312,39343500
2016-10-14 00:00:00+09:00,906.3988277338949,915.0966128896558,903.6521832465512,914.4862060546875,31210500
2016-10-17 00:00:00+09:00,915.554490729944,925.1677942556046,914.1811217398415,920.1322631835938,28159500
2016-10-18 00:00:00+09:00,917.23278416182,917.6906358224148,907.4669274541305,914.0283813476562,27223000
2016-10-19 00:00:00+09:00,911.7394361142967,912.5023979855221,906.3987030157192,908.3823852539062,26254500
2016-10-20 00:00:00+09:00,907.1619506949547,921.35302734375,906.7041920549982,921.35302734375,32887000
2016-10-21 00:00:00+09:00,923.1841729670066,923.3367281382804,910.3663719891571,911.281982421875,31818500
2016-10-24 00:00:00+09:00,911.8921189082835,912.9602843045512,906.5513850619515,908.8402709960938,25595000
2016-10-25 00:00:00+09:00,910.3661784469363,921.8106079101562,909.7558647565678,921.8106079101562,32995000
2016-10-26 00:00:00+09:00,919.369140625,921.8105815867666,915.2491275088915,919.369140625,26218500
2016-10-27 00:00:00+09:00,919.3691980261369,925.0151353796062,915.7069432198302,916.164794921875,26262000
2016-10-28 00:00:00+09:00,921.6581471633094,924.8625504871892,919.2167058817835,922.1159057617188,36527000
2016-10-31 00:00:00+09:00,917.0803398932151,927.7618080783274,916.4699330286327,927.6092529296875,27977500
2016-11-01 00:00:00+09:00,928.0669395330995,928.2194946699077,921.5054853552725,926.541015625,28659500
2016-11-02 00:00:00+09:00,914.3337161497955,914.944029893302,902.4315270987645,906.0936889648438,40533500
2016-11-04 00:00:00+09:00,878.9322442267521,883.8152197661253,864.588521042658,869.4714965820312,66675000
2016-11-07 00:00:00+09:00,888.8507145735565,889.9188799820199,881.2210947059724,886.5618286132812,37347000
2016-11-08 00:00:00+09:00,897.2431860474508,902.8891226818915,889.7661222430567,899.3795166015625,40450000
2016-11-09 00:00:00+09:00,903.0416677200899,907.9246424070935,838.0373524252777,840.7839965820312,140160000
2016-11-10 00:00:00+09:00,895.7174484125893,896.6329656203334,882.5945383815049,890.83447265625,73294000
2016-11-11 00:00:00+09:00,904.8731114813464,915.5545816000132,900.6005420608853,908.2301635742188,71539500
2016-11-14 00:00:00+09:00,915.5545339225783,921.8107859837066,911.4345198929221,921.35302734375,52973000
2016-11-15 00:00:00+09:00,926.2357685125037,929.745374708533,921.6579970042046,925.3202514648438,43119500
2016-11-16 00:00:00+09:00,931.7291317699733,945.7676508146304,930.8136146489117,943.9365234375,55885500
2016-11-17 00:00:00+09:00,936.4595874534461,944.5469661130338,935.543977162637,938.5958251953125,48299500
2016-11-18 00:00:00+09:00,953.7023776460568,965.4520095656558,952.1764538418231,963.7734375,67314000
2016-11-21 00:00:00+09:00,970.1824957564271,975.5232299501075,967.8936096734212,970.3351440429688,41942500
2016-11-22 00:00:00+09:00,965.4519000912314,970.0296709848504,956.754116766358,959.3482055664062,42518000
2016-11-24 00:00:00+09:00,984.22107400939,1007.1099361956549,981.4744291740419,1005.27880859375,85975000
2016-11-25 00:00:00+09:00,1019.3172439229007,1035.9498529714554,1006.3468897711871,1020.6906127929688,92914500
2016-11-28 00:00:00+09:00,1014.7396290460562,1021.4537330185665,1001.0063107582148,1015.1973876953125,53527500
2016-11-29 00:00:00+09:00,1008.3305864593586,1017.0283721096545,1007.1098658550217,1013.2135620117188,36924000
2016-11-30 00:00:00+09:00,1020.5382074081355,1020.8434109113488,1010.9249024346316,1014.587158203125,52355000
2016-12-01 00:00:00+09:00,1035.9497896325486,1040.6801165446586,1019.6223850128381,1023.4371948242188,73307000
2016-12-02 00:00:00+09:00,1028.3201370646511,1031.5245399495468,1018.5541870063943,1020.232666015625,45975000
2016-12-05 00:00:00+09:00,1014.739314128009,1015.1970726352029,1005.8889748272752,1011.3822631835938,43226000
2016-12-06 00:00:00+09:00,1019.3172658258737,1024.047593128845,1017.7913417752362,1019.7750244140625,42219500
2016-12-07 00:00:00+09:00,1029.9986502867052,1046.7838134765625,1028.3201712217215,1046.7838134765625,61985500
